shade_id,brand,product,shade_name,hex,undertone,depth,source,source_url
PUBLIC-00123,KVD Vegan Beauty,Lock-It Foundation,light,#F8CEA3,unknown,light,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-foundation?productId=pimprod2018138
PUBLIC-00124,KVD Vegan Beauty,Lock-It Foundation,light,#F9C496,unknown,light,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-foundation?productId=pimprod2018138
PUBLIC-00125,KVD Vegan Beauty,Lock-It Foundation,light,#F1C4AD,unknown,light,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-foundation?productId=pimprod2018138
PUBLIC-00126,KVD Vegan Beauty,Lock-It Foundation,light,#F1BF91,unknown,light,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-foundation?productId=pimprod2018138
PUBLIC-00127,KVD Vegan Beauty,Lock-It Foundation,light,#F2BA91,unknown,light,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-foundation?productId=pimprod2018138
PUBLIC-00128,KVD Vegan Beauty,Lock-It Foundation,light,#E5B49F,unknown,light,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-foundation?productId=pimprod2018138
PUBLIC-00129,KVD Vegan Beauty,Lock-It Foundation,light,#E1AD85,unknown,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-foundation?productId=pimprod2018138
PUBLIC-00130,KVD Vegan Beauty,Lock-It Foundation,light,#DBA37E,unknown,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-foundation?productId=pimprod2018138
PUBLIC-00131,KVD Vegan Beauty,Lock-It Foundation,light,#E5A57C,unknown,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-foundation?productId=pimprod2018138
PUBLIC-00132,KVD Vegan Beauty,Lock-It Foundation,medium,#D7A777,unknown,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-foundation?productId=pimprod2018138
PUBLIC-00133,KVD Vegan Beauty,Lock-It Foundation,medium,#E4B59F,unknown,light,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-foundation?productId=pimprod2018138
PUBLIC-00134,KVD Vegan Beauty,Lock-It Foundation,medium,#E5A37B,unknown,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-foundation?productId=pimprod2018138
PUBLIC-00135,KVD Vegan Beauty,Lock-It Foundation,medium,#CFA575,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-foundation?productId=pimprod2018138
PUBLIC-00136,KVD Vegan Beauty,Lock-It Foundation,medium,#D29761,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-foundation?productId=pimprod2018138
PUBLIC-00137,KVD Vegan Beauty,Lock-It Foundation,medium,#D79662,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-foundation?productId=pimprod2018138
PUBLIC-00138,KVD Vegan Beauty,Lock-It Foundation,medium,#D0936A,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-foundation?productId=pimprod2018138
PUBLIC-00139,KVD Vegan Beauty,Lock-It Foundation,medium,#D2935F,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-foundation?productId=pimprod2018138
PUBLIC-00140,KVD Vegan Beauty,Lock-It Foundation,medium,#D28B64,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-foundation?productId=pimprod2018138
PUBLIC-00141,KVD Vegan Beauty,Lock-It Foundation,medium,#CE8E57,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-foundation?productId=pimprod2018138
PUBLIC-00142,KVD Vegan Beauty,Lock-It Foundation,medium,#C98960,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-foundation?productId=pimprod2018138
PUBLIC-00143,KVD Vegan Beauty,Lock-It Foundation,medium,#CB8758,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-foundation?productId=pimprod2018138
PUBLIC-00144,KVD Vegan Beauty,Lock-It Foundation,medium,#C7855F,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-foundation?productId=pimprod2018138
PUBLIC-00145,KVD Vegan Beauty,Lock-It Foundation,medium,#C38558,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-foundation?productId=pimprod2018138
PUBLIC-00146,KVD Vegan Beauty,Lock-It Foundation,medium,#C97F50,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-foundation?productId=pimprod2018138
PUBLIC-00147,KVD Vegan Beauty,Lock-It Foundation,deep,#AA653E,unknown,tan,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-foundation?productId=pimprod2018138
PUBLIC-00148,KVD Vegan Beauty,Lock-It Foundation,deep,#9C552F,unknown,deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-foundation?productId=pimprod2018138
PUBLIC-00149,KVD Vegan Beauty,Lock-It Foundation,deep,#A76038,unknown,deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-foundation?productId=pimprod2018138
PUBLIC-00150,KVD Vegan Beauty,Lock-It Foundation,deep,#93573A,unknown,deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-foundation?productId=pimprod2018138
PUBLIC-00151,KVD Vegan Beauty,Lock-It Foundation,deep,#8E5433,unknown,deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-foundation?productId=pimprod2018138
PUBLIC-00152,KVD Vegan Beauty,Lock-It Foundation,deep,#885233,unknown,deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-foundation?productId=pimprod2018138
PUBLIC-00153,KVD Vegan Beauty,Lock-It Foundation,deep,#724026,unknown,rich-deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-foundation?productId=pimprod2018138
PUBLIC-00154,KVD Vegan Beauty,Lock-It Foundation,deep,#6D3D26,unknown,rich-deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-foundation?productId=pimprod2018138
PUBLIC-00155,KVD Vegan Beauty,Lock-It Foundation,deep,#6B3D25,unknown,rich-deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-foundation?productId=pimprod2018138
PUBLIC-00156,KVD Vegan Beauty,Lock-It Foundation,deep,#5A392B,unknown,rich-deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-foundation?productId=pimprod2018138
PUBLIC-00157,KVD Vegan Beauty,Lock-It Foundation,deep,#563629,unknown,rich-deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-foundation?productId=pimprod2018138
PUBLIC-00158,KVD Vegan Beauty,Lock-It Foundation,deep,#513029,unknown,rich-deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-foundation?productId=pimprod2018138
PUBLIC-00159,KVD Vegan Beauty,Lock-It Foundation,deep,#462D26,unknown,rich-deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-foundation?productId=pimprod2018138
PUBLIC-00160,KVD Vegan Beauty,Lock-It Foundation,deep,#412A28,unknown,rich-deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-foundation?productId=pimprod2018138
PUBLIC-00161,KVD Vegan Beauty,Lock-It Powder Foundation,medium,#D19A71,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-powder-foundation?productId=pimprod2018121
PUBLIC-00162,KVD Vegan Beauty,Lock-It Powder Foundation,fair,#DAC8C0,unknown,light,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-powder-foundation?productId=pimprod2018121
PUBLIC-00163,KVD Vegan Beauty,Lock-It Powder Foundation,fair,#D9C2BB,unknown,light,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-powder-foundation?productId=pimprod2018121
PUBLIC-00164,KVD Vegan Beauty,Lock-It Powder Foundation,fair,#DAC5BA,unknown,light,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-powder-foundation?productId=pimprod2018121
PUBLIC-00165,KVD Vegan Beauty,Lock-It Powder Foundation,fair,#DEAE95,unknown,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-powder-foundation?productId=pimprod2018121
PUBLIC-00166,KVD Vegan Beauty,Lock-It Powder Foundation,light,#D6A891,unknown,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-powder-foundation?productId=pimprod2018121
PUBLIC-00167,KVD Vegan Beauty,Lock-It Powder Foundation,light,#DFAC89,unknown,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-powder-foundation?productId=pimprod2018121
PUBLIC-00168,KVD Vegan Beauty,Lock-It Powder Foundation,light,#D8A584,unknown,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-powder-foundation?productId=pimprod2018121
PUBLIC-00169,KVD Vegan Beauty,Lock-It Powder Foundation,medium,#D9A57F,unknown,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-powder-foundation?productId=pimprod2018121
PUBLIC-00170,KVD Vegan Beauty,Lock-It Powder Foundation,medium,#D29874,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-powder-foundation?productId=pimprod2018121
PUBLIC-00171,KVD Vegan Beauty,Lock-It Powder Foundation,medium,#CC8F65,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-powder-foundation?productId=pimprod2018121
PUBLIC-00172,KVD Vegan Beauty,Lock-It Powder Foundation,tan,#C48855,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-powder-foundation?productId=pimprod2018121
PUBLIC-00173,KVD Vegan Beauty,Lock-It Powder Foundation,tan,#D08C5C,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-powder-foundation?productId=pimprod2018121
PUBLIC-00174,KVD Vegan Beauty,Lock-It Powder Foundation,tan,#CA8C5C,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-powder-foundation?productId=pimprod2018121
PUBLIC-00175,KVD Vegan Beauty,Lock-It Powder Foundation,tan,#D08D5E,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-powder-foundation?productId=pimprod2018121
PUBLIC-00176,KVD Vegan Beauty,Lock-It Powder Foundation,tan deep,#C68458,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-powder-foundation?productId=pimprod2018121
PUBLIC-00177,KVD Vegan Beauty,Lock-It Powder Foundation,tan deep,#A16543,unknown,deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-powder-foundation?productId=pimprod2018121
PUBLIC-00178,KVD Vegan Beauty,Lock-It Powder Foundation,tan deep,#A26843,unknown,deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-powder-foundation?productId=pimprod2018121
PUBLIC-00179,KVD Vegan Beauty,Lock-It Powder Foundation,deep,#A4674C,unknown,tan,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-powder-foundation?productId=pimprod2018121
PUBLIC-00180,KVD Vegan Beauty,Lock-It Powder Foundation,deep,#9F6240,unknown,deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-powder-foundation?productId=pimprod2018121
PUBLIC-00181,KVD Vegan Beauty,Lock-It Powder Foundation,deep,#A36140,unknown,deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-powder-foundation?productId=pimprod2018121
PUBLIC-00182,KVD Vegan Beauty,Lock-It Powder Foundation,deep,#A16246,unknown,tan,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-powder-foundation?productId=pimprod2018121
PUBLIC-00183,KVD Vegan Beauty,Lock-It Powder Foundation,rich deep,#9D5F48,unknown,deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-powder-foundation?productId=pimprod2018121
PUBLIC-00184,KVD Vegan Beauty,Lock-It Powder Foundation,rich deep,#9C5936,unknown,deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-powder-foundation?productId=pimprod2018121
PUBLIC-00185,KVD Vegan Beauty,Lock-It Powder Foundation,rich deep,#804F3A,unknown,deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-powder-foundation?productId=pimprod2018121
PUBLIC-00186,KVD Vegan Beauty,Lock-It Powder Foundation,rich deep,#844D38,unknown,deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-powder-foundation?productId=pimprod2018121
PUBLIC-00187,KVD Vegan Beauty,Lock-It Powder Foundation Refills,medium,#D19A71,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-powder-foundation-refills?productId=pimprod2018122
PUBLIC-00188,KVD Vegan Beauty,Lock-It Powder Foundation Refills,fair,#EDC7B2,unknown,light,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-powder-foundation-refills?productId=pimprod2018122
PUBLIC-00189,KVD Vegan Beauty,Lock-It Powder Foundation Refills,fair,#DAC5BF,unknown,light,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-powder-foundation-refills?productId=pimprod2018122
PUBLIC-00190,KVD Vegan Beauty,Lock-It Powder Foundation Refills,fair,#DAC4B9,unknown,light,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-powder-foundation-refills?productId=pimprod2018122
PUBLIC-00191,KVD Vegan Beauty,Lock-It Powder Foundation Refills,fair,#E0AF97,unknown,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-powder-foundation-refills?productId=pimprod2018122
PUBLIC-00192,KVD Vegan Beauty,Lock-It Powder Foundation Refills,light,#D7A793,unknown,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-powder-foundation-refills?productId=pimprod2018122
PUBLIC-00193,KVD Vegan Beauty,Lock-It Powder Foundation Refills,light,#E1AC8A,unknown,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-powder-foundation-refills?productId=pimprod2018122
PUBLIC-00194,KVD Vegan Beauty,Lock-It Powder Foundation Refills,light,#DAA484,unknown,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-powder-foundation-refills?productId=pimprod2018122
PUBLIC-00195,KVD Vegan Beauty,Lock-It Powder Foundation Refills,medium,#DAA47C,unknown,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-powder-foundation-refills?productId=pimprod2018122
PUBLIC-00196,KVD Vegan Beauty,Lock-It Powder Foundation Refills,medium,#D29A72,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-powder-foundation-refills?productId=pimprod2018122
PUBLIC-00197,KVD Vegan Beauty,Lock-It Powder Foundation Refills,medium,#CD9065,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-powder-foundation-refills?productId=pimprod2018122
PUBLIC-00198,KVD Vegan Beauty,Lock-It Powder Foundation Refills,tan,#C48858,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-powder-foundation-refills?productId=pimprod2018122
PUBLIC-00199,KVD Vegan Beauty,Lock-It Powder Foundation Refills,tan,#D18D60,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-powder-foundation-refills?productId=pimprod2018122
PUBLIC-00200,KVD Vegan Beauty,Lock-It Powder Foundation Refills,tan,#C98D5F,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-powder-foundation-refills?productId=pimprod2018122
PUBLIC-00201,KVD Vegan Beauty,Lock-It Powder Foundation Refills,tan,#D08C60,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-powder-foundation-refills?productId=pimprod2018122
PUBLIC-00202,KVD Vegan Beauty,Lock-It Powder Foundation Refills,tan deep,#C78459,unknown,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-powder-foundation-refills?productId=pimprod2018122
PUBLIC-00203,KVD Vegan Beauty,Lock-It Powder Foundation Refills,tan deep,#A56A46,unknown,tan,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-powder-foundation-refills?productId=pimprod2018122
PUBLIC-00204,KVD Vegan Beauty,Lock-It Powder Foundation Refills,tan deep,#A46B44,unknown,tan,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-powder-foundation-refills?productId=pimprod2018122
PUBLIC-00205,KVD Vegan Beauty,Lock-It Powder Foundation Refills,deep,#A3684A,unknown,tan,Public Sephora-style foundation swatch dataset,https://www.ulta.com/lock-it-powder-foundation-refills?productId=pimprod2018122
